-0.02107391,0.05559155,0.04588273,-0.02134611,0.02534795,0.05772656,-0.003243402,0.1269115,0.01915711,0.03093792,0.1184957,0.003351033,0.06503425,0.08648217,0.0004950762,COOL
-0.02328653,0.05559146,0.04776552,-0.02168225,0.02534184,0.05827722,-0.002890475,0.12625,0.02193046,0.03092119,0.1182041,0.005978614,0.06531313,0.08623093,0.002537608,COOL
-0.05004855,0.05241963,0.04244938,-0.02986007,0.02059868,0.05556828,-0.01221839,0.1229609,0.03054836,0.02726121,0.118754,0.01394972,0.06461485,0.08677202,0.01377127,COOL
-0.08326691,0.0445241,-0.03204,-0.05185808,0.01426956,0.03323132,-0.03829173,0.1102395,0.03661883,0.01716303,0.1169337,0.03332311,0.04971249,0.08556989,0.04656395,COOL
-0.08078986,0.04574987,-0.03942999,-0.05277608,0.01319304,0.02688628,-0.039235,0.1091574,0.03672713,0.01574297,0.1155348,0.03807315,0.04545052,0.08371595,0.05336994,COOL
-0.07797757,0.04705638,-0.04146093,-0.05307558,0.01164398,0.01921347,-0.03963236,0.1104479,0.03384131,0.009772331,0.1145867,0.04168427,0.03604974,0.08344355,0.05938902,COOL
-0.07771437,0.04514194,-0.03550988,-0.04780327,0.004575908,-0.001650482,-0.0313199,0.1218478,0.02729133,-0.02174269,0.1067908,0.05020389,-0.009587616,0.07693094,0.06952727,COOL
-0.07815973,0.04358828,-0.03769183,-0.04655282,0.002747446,-0.004614502,-0.03480923,0.1210192,0.0278621,-0.02736844,0.1046993,0.0516561,-0.01650058,0.074287,0.07062176,COOL
-0.0750163,0.04368526,-0.04548872,-0.04776756,0.001872122,-0.01001543,-0.04319071,0.1183942,0.02698576,-0.03666482,0.1016075,0.05243367,-0.02599844,0.07030281,0.0729107,COOL
-0.07407831,0.04417211,-0.04595074,-0.04777831,0.001216084,-0.01145372,-0.04716014,0.1162953,0.02834594,-0.03953718,0.09972227,0.05401146,-0.02794331,0.06808132,0.07413366,COOL
-0.07277162,0.04438177,-0.04721493,-0.04762729,0.0005669892,-0.01313442,-0.05223562,0.1135258,0.02906385,-0.04358241,0.09742883,0.05496898,-0.03166349,0.06578112,0.07441857,COOL
-0.06922618,0.04876012,-0.05031669,-0.04946195,0.00211364,-0.01357248,-0.05930222,0.1070334,0.03537229,-0.04701452,0.09104055,0.0630298,-0.0397127,0.05594164,0.07746664,COOL
-0.06625129,0.05106387,-0.05387786,-0.04737278,0.002326429,-0.01493543,-0.06164958,0.1052103,0.03717774,-0.04878291,0.0881291,0.06662834,-0.0412507,0.05188039,0.08120361,COOL
-0.06542641,0.05222026,-0.05406833,-0.04504718,0.002599388,-0.01554191,-0.06248409,0.1042971,0.03893551,-0.04887332,0.08667296,0.06918612,-0.04128708,0.04997471,0.08313459,COOL
-0.08119315,0.03604966,-0.04343724,-0.05204322,0.005084246,0.004030526,-0.03689988,0.1227137,0.006522506,-0.01783016,0.1153702,0.03151277,0.0004757494,0.08901003,0.05681136,COOL
-0.08053448,0.03949872,-0.03722927,-0.05219878,0.01279265,0.009289891,-0.03099259,0.1238978,-0.007413089,-0.009591438,0.1191337,0.01546174,0.01010457,0.09555203,0.04179868,COOL
-0.07368185,0.05288267,-0.01758471,-0.0533624,0.02702957,0.009734809,-0.01621629,0.1270515,-0.01578048,0.004320815,0.1199604,0.009758353,0.02187975,0.09477559,0.03859007,COOL
-0.07396968,0.05337927,-0.01356959,-0.05265277,0.02712008,0.0123778,-0.01604454,0.1271429,-0.01550651,0.005810365,0.1199875,0.009179413,0.02427936,0.09464341,0.03737622,COOL
-0.07378128,0.05428842,-0.01083335,-0.05273651,0.02888632,0.01558638,-0.015831,0.1269778,-0.01569676,0.007514209,0.1200548,0.006810218,0.02704803,0.09511659,0.0337944,COOL
-0.07074806,0.05454147,0.01526091,-0.04986374,0.04429656,0.03533569,-0.031054,0.1240079,-0.01022685,0.00578668,0.1202733,-0.01047543,0.03966182,0.09805533,0.006940961,COOL
-0.06160486,0.05572319,0.02490747,-0.04536426,0.04710916,0.0446218,-0.03113998,0.1223424,0.003541499,0.007042341,0.1205084,-0.009360552,0.04338909,0.09771922,-0.0003103912,COOL
-0.06307604,0.05330643,0.03159389,-0.02766676,0.02210194,0.05405828,-0.01823194,0.1202789,0.02738768,0.01794678,0.119315,0.01064372,0.05370017,0.09299836,0.008842289,COOL
-0.042923,0.04099166,0.05682275,-0.02178391,0.001175493,0.05494213,-0.0129617,0.109078,0.06148678,0.02119502,0.1126327,0.04125279,0.06008288,0.08622518,0.02860588,COOL
-0.03603487,0.009784192,0.07594383,-0.02887494,-0.01069859,0.06422997,-0.0137912,0.06340921,0.1013491,0.03121603,0.08684397,0.07943881,0.07100787,0.05926359,0.05952066,COOL
-0.04228175,-0.001819611,0.07584199,-0.03328365,-0.01558891,0.06310192,-0.01979318,0.04273733,0.1055652,0.02892686,0.07150048,0.09224021,0.07101373,0.04685435,0.06927079,COOL
-0.04886929,-0.01266575,0.07265812,-0.03646165,-0.02163038,0.04663211,-0.02958076,0.01253504,0.09821439,0.01659784,0.03782994,0.1051163,0.06106498,0.02153823,0.0836139,COOL
-0.04876477,-0.0157679,0.07092828,-0.03842676,-0.02129769,0.04051235,-0.03486279,-0.00744161,0.07939392,0.008875951,0.02685148,0.1057299,0.0507268,0.01221812,0.08852547,COOL
-0.04469122,-0.02026939,0.06418738,-0.04422604,-0.02360964,0.03256047,-0.04255236,-0.02236849,0.0566999,-0.01221464,0.01453167,0.1045708,0.01290777,-0.001638532,0.08915901,COOL
-0.07344972,0.006200165,0.04144347,-0.05730323,-0.01167965,0.01128042,-0.07265372,-0.004507869,0.03984207,-0.04390322,0.03360516,0.09760433,-0.03018705,0.004470646,0.08561516,COOL
-0.07661863,0.04884034,-0.009863049,-0.05860923,0.01018783,0.001755983,-0.05147714,0.1038569,0.04881191,-0.0311077,0.09157872,0.06954569,-0.01587494,0.05876905,0.08365878,COOL
-0.07223751,0.05526388,-0.01964658,-0.06080937,0.02393886,0.004228413,-0.0273766,0.1226814,0.0265038,-0.01617862,0.1058661,0.05249372,-0.002148464,0.07373953,0.07344061,COOL
-0.06730062,0.05969355,-0.01490498,-0.060639,0.03160059,0.007038414,-0.02072281,0.123786,0.02126127,-0.00553558,0.1097178,0.04624051,0.006988302,0.07769185,0.06850347,COOL
-0.06507613,0.06349909,-0.001476556,-0.05520593,0.04333347,0.01169959,-0.008679599,0.1267226,0.01427245,0.0104388,0.1119689,0.03973833,0.023039,0.07862234,0.06415054,COOL
-0.06401776,0.06486523,0.002508104,-0.05293282,0.04363731,0.01313144,-0.005012214,0.1263143,0.01973408,0.01308663,0.1098354,0.04415435,0.02559055,0.07526609,0.066809,COOL
-0.06967016,0.06128705,-0.01139775,-0.05659674,0.03431019,0.01052037,-0.01748215,0.1238068,0.02313355,0.001227863,0.1098033,0.04618964,0.01566401,0.07712641,0.06812635,COOL
-0.0704129,0.05862758,-0.01030281,-0.05697659,0.03701219,0.009548932,-0.01529373,0.1270776,0.0020051,0.005372882,0.1165846,0.0264307,0.02113395,0.08726031,0.05304345,COOL
-0.07358818,0.05463287,0.008214265,-0.05609497,0.04210156,0.02069804,-0.02029003,0.126653,0.0001610219,0.008881621,0.1188408,0.01650763,0.03280924,0.09145388,0.03972462,COOL
-0.07365045,0.05453888,0.008659244,-0.05615726,0.04289585,0.02048504,-0.02070288,0.1264925,0.0001361966,0.008993685,0.1188687,0.01603639,0.03312414,0.09155867,0.0391531,COOL
-0.07982314,0.04703528,-0.0006630421,-0.05998307,0.02863893,0.01998612,-0.03055703,0.1249501,0.01312774,-0.003930092,0.1157722,0.03446323,0.01792414,0.0866406,0.05584532,COOL
-0.074422,0.05439913,-0.01470214,-0.05948373,0.02813482,0.01393566,-0.02145036,0.126354,0.01687434,0.001514882,0.1142009,0.04140931,0.0179784,0.08236143,0.06385276,COOL
-0.07222128,0.05668426,-0.01671469,-0.0587745,0.02865288,0.01141331,-0.01838948,0.1266342,0.01806146,0.002227414,0.113251,0.04351503,0.01655932,0.08062229,0.06625742,COOL
-0.07160859,0.05702767,-0.01706699,-0.05872149,0.0297783,0.009571522,-0.01785633,0.1268206,0.01689491,0.001695629,0.1132822,0.04294065,0.01516019,0.08061063,0.06636104,COOL
-0.07229705,0.05610541,-0.01629263,-0.05875872,0.03030807,0.00898996,-0.01924432,0.1267107,0.01517639,0.0003447272,0.113611,0.04136276,0.0142171,0.0814411,0.06514281,COOL
-0.07417775,0.05429402,-0.01579773,-0.05904434,0.02966887,0.009250879,-0.0225296,0.1260493,0.01431701,-0.002175136,0.1136737,0.04029939,0.01312777,0.0822427,0.06397161,COOL
-0.07381773,0.05346304,-0.01575807,-0.06028622,0.03589985,0.003798336,-0.02398368,0.1260808,0.006981194,-0.004344846,0.1150016,0.03467238,0.01039534,0.08478409,0.06055188,COOL
-0.07530922,0.05212647,-0.01515016,-0.06079088,0.036953,0.00344345,-0.02547529,0.1258415,0.004275173,-0.005321444,0.1155837,0.03201529,0.01034862,0.08614311,0.05839285,COOL
-0.07942827,0.04595736,-0.005419016,-0.06305441,0.04065961,0.003534108,-0.03557698,0.1225659,-0.004772753,-0.01171859,0.1166143,0.02183506,0.01121052,0.0913232,0.04918125,COOL
-0.07879956,0.0460889,-0.002884567,-0.06369795,0.0427992,0.003688902,-0.03638429,0.1220658,-0.00456962,-0.0120918,0.116411,0.02175677,0.01157089,0.09140936,0.04874644,COOL
-0.07709529,0.04808918,-0.003200471,-0.06320651,0.03583458,0.00901252,-0.03593835,0.1219142,0.003183812,-0.01189538,0.115033,0.02812052,0.01221445,0.08961773,0.05186379,COOL
-0.07859586,0.04653966,-0.0008871555,-0.06231303,0.02881053,0.01177689,-0.03710129,0.1213385,0.01269856,-0.01396445,0.1123362,0.03667405,0.009581015,0.08540359,0.05834821,COOL
-0.07801967,0.0490858,-0.003924847,-0.06037503,0.02837783,0.01126254,-0.03229747,0.1229746,0.01454425,-0.01061212,0.1123449,0.03802299,0.01069932,0.08430678,0.05869788,COOL
-0.07769817,0.05214864,-0.001134336,-0.05586949,0.02363622,0.01573801,-0.02843829,0.1205589,0.03054273,-0.006051626,0.1067094,0.05249631,0.01643766,0.0761649,0.06963646,COOL
-0.07456522,0.05910081,0.00320822,-0.0535235,0.0151363,0.02814054,-0.01942939,0.1092751,0.06133056,0.01433975,0.09561616,0.07269484,0.03692671,0.05831069,0.08204436,COOL
-0.0810801,0.05791456,-0.0173651,-0.04721509,0.00758332,0.02802539,-0.01292564,0.1150519,0.05627602,0.01672934,0.09924752,0.06870848,0.04016636,0.06050831,0.07969952,COOL
-0.08088272,0.05727625,-0.01451933,-0.04727405,0.0104202,0.01818061,-0.01634425,0.1175051,0.04817826,0.00912936,0.1019783,0.06376714,0.03019094,0.06685013,0.07660329,COOL
-0.08002222,0.05852252,-0.01199287,-0.04691878,0.01077044,0.01878738,-0.01444226,0.1171815,0.04948646,0.01132336,0.101214,0.06472254,0.03210225,0.06535667,0.07724714,COOL
-0.0787771,0.05950505,-0.02098972,-0.04769448,0.01239365,0.01922828,-0.01324707,0.1186071,0.04617721,0.01079167,0.1027969,0.06169528,0.03066405,0.06779385,0.0751574,COOL
-0.07748947,0.0598928,-0.02400774,-0.0488198,0.01416522,0.01842588,-0.01255642,0.1198633,0.04308158,0.01035789,0.1041505,0.05936426,0.02945718,0.06967956,0.07370549,COOL
-0.07520467,0.06040099,-0.02856421,-0.05001689,0.01678467,0.01613706,-0.01078635,0.1223528,0.03694063,0.009168059,0.1062862,0.05543363,0.02658372,0.07233936,0.07180321,COOL
-0.07483423,0.05969313,-0.03046799,-0.05043694,0.01755375,0.01484883,-0.01075578,0.1236002,0.0330919,0.007800452,0.1076626,0.05275732,0.02469708,0.07428831,0.07021767,COOL
-0.07285161,0.0595476,-0.03143981,-0.05133191,0.0213089,0.01086739,-0.009015143,0.1262197,0.0227659,0.006112128,0.1106538,0.04568312,0.0203372,0.07829806,0.06622013,COOL
-0.07407641,0.05827194,-0.02995238,-0.0523298,0.021171,0.01093379,-0.01225241,0.1256275,0.02287087,0.003612794,0.1105891,0.04570952,0.01871322,0.07860783,0.0663791,COOL
-0.07551265,0.05717784,-0.02770317,-0.05245443,0.01926097,0.01058045,-0.01545191,0.1245912,0.02585888,0.000608176,0.1093367,0.04877549,0.01607598,0.07702798,0.06900001,COOL
-0.07244771,0.05924305,0.003203094,-0.05057038,0.0230093,0.01701415,-0.007791147,0.1236722,0.03280437,0.008600593,0.1067045,0.05306715,0.02377969,0.07293087,0.07027537,COOL
-0.07180728,0.05418542,0.02553657,-0.04554168,0.02457845,0.03981602,-0.008928567,0.1210927,0.04013771,0.02382454,0.1094027,0.04507113,0.0508374,0.07621342,0.05393535,COOL
-0.07376249,0.05372867,0.02243361,-0.04296563,0.0239585,0.04593474,-0.01515013,0.1195047,0.04129666,0.02487141,0.1127082,0.03725541,0.05694906,0.0802744,0.04333603,COOL
-0.06207112,0.05388212,0.03495014,-0.0325214,0.01894039,0.0574187,-0.01280344,0.1159046,0.04833335,0.02882203,0.1145159,0.03041446,0.06418878,0.08286864,0.02654386,COOL
-0.02710375,0.04837134,0.0546644,-0.02228734,0.01077351,0.06277171,0.003524989,0.111366,0.05821148,0.04028405,0.1086358,0.03616008,0.06993146,0.07677326,0.02417102,COOL
-0.02929963,0.03989166,0.06722733,-0.02008085,0.01116312,0.06694844,0.005272776,0.1093583,0.06326303,0.04106094,0.1064293,0.04078552,0.07156546,0.07404321,0.02726999,COOL
-0.02148001,0.0300535,0.07476056,-0.02018723,0.01425219,0.06962365,0.002230465,0.1076677,0.06609637,0.03802174,0.1079353,0.03991562,0.07178247,0.07511306,0.02606738,COOL
-0.05518179,0.05033284,0.04776758,-0.04351465,0.01935738,0.04694879,0.0002913475,0.1061893,0.06631255,0.04047899,0.0968976,0.05910116,0.06566617,0.05674744,0.06256431,COOL
-0.05702896,0.05359828,0.04113865,-0.0479665,0.02458411,0.03768855,0.002769291,0.1098192,0.0627079,0.03581433,0.09483075,0.06517535,0.05584484,0.05438292,0.07284945,COOL
-0.05512787,0.04914063,0.03526193,-0.05019277,0.02261978,0.01377457,0.00308688,0.1150559,0.05713028,0.00567165,0.09276223,0.07381231,0.01168567,0.05761564,0.08264369,COOL
-0.06156772,0.07060677,-0.01949501,-0.04608445,0.01582569,-0.002242863,-0.0116702,0.1106039,0.0634743,-0.008912258,0.08783954,0.08038092,-0.003580905,0.05359221,0.08839434,COOL
-0.07322371,0.04553312,0.01295489,-0.05230559,0.008478761,0.006709278,-0.02920155,0.1164674,0.04412764,-0.01349478,0.1011457,0.06330073,0.001182009,0.06893814,0.07796282,COOL
-0.07954335,0.04102278,0.01775581,-0.0565891,0.01112884,0.02269894,-0.03420622,0.1141369,0.04621983,-0.001789041,0.1056418,0.06013757,0.02338678,0.07336271,0.07435656,COOL
-0.07943056,0.03610295,0.02775174,-0.05603635,0.01299292,0.03298885,-0.03831204,0.1130181,0.04550415,0.002618514,0.1099241,0.05296224,0.03501183,0.07880431,0.06490844,COOL
-0.05444342,0.02856606,0.05483019,-0.04959119,0.01128584,0.0539555,-0.04758082,0.1034187,0.05495656,-0.002871454,0.1140322,0.04346025,0.0404234,0.08943832,0.04509628,COOL
-0.02639298,0.02178484,0.06773132,-0.03791028,0.007845104,0.07235938,-0.03925683,0.09862691,0.07254529,0.001331359,0.1098274,0.05403256,0.0461667,0.08788234,0.04260951,COOL
-0.01877322,0.02014846,0.07668936,-0.02108634,0.01788759,0.0817669,-0.02082144,0.109226,0.06748778,0.01616427,0.1119791,0.04664451,0.05684702,0.08649981,0.02992678,COOL
-0.05392534,0.03738987,0.06058425,-0.03378098,0.02243757,0.06684738,-0.02079341,0.1154995,0.05212855,0.01802604,0.1124288,0.04194415,0.0574694,0.08315903,0.03652561,COOL
