-0.09332015,0.03769735,-0.0185352,-0.03432768,0.1080381,0.03817067,0.001654156,0.1156477,0.04557279,0.02697878,0.1029065,0.04912135,0.05935638,0.0712432,0.04869971,OPEN
-0.09375753,0.03737593,-0.01782912,-0.03403974,0.1081749,0.03784972,0.00191462,0.1156326,0.0454441,0.02726035,0.1027327,0.04922265,0.05976062,0.0708513,0.04891774,OPEN
-0.09427273,0.03727934,-0.01665765,-0.03342258,0.1081744,0.0382719,0.002327941,0.1152982,0.04605839,0.02785634,0.1021217,0.04990098,0.06036512,0.07004741,0.04932284,OPEN
-0.09468845,0.03722039,-0.01571947,-0.03312118,0.1079256,0.03904215,0.002287433,0.1147747,0.04711983,0.02807037,0.1014172,0.05092201,0.06057873,0.06928736,0.05004057,OPEN
-0.09513491,0.03710771,-0.01462129,-0.03290486,0.1075031,0.04020035,0.002319343,0.1141541,0.04841861,0.02825522,0.1006483,0.0520919,0.06077837,0.06844318,0.05085087,OPEN
-0.09538639,0.03727356,-0.01203847,-0.03279936,0.1068818,0.04199278,0.002040602,0.1130368,0.0506576,0.02833426,0.09913391,0.05407333,0.06079656,0.06713885,0.05178919,OPEN
-0.09487318,0.03788933,-0.01203775,-0.0326442,0.1070781,0.04180205,0.002090633,0.1130638,0.0506376,0.02842118,0.099013,0.05412602,0.06077971,0.06702235,0.05177653,OPEN
-0.09366665,0.03946269,-0.01298508,-0.03159062,0.1078894,0.04080269,0.002642527,0.1133403,0.0501298,0.02899111,0.09898427,0.05385444,0.06098556,0.06688195,0.05158582,OPEN
-0.09247949,0.0416798,-0.01622963,-0.02962095,0.1085252,0.04069015,0.004067883,0.1129846,0.05092093,0.03002773,0.09797058,0.05519146,0.06126213,0.06543207,0.05315125,OPEN
-0.09115116,0.04331586,-0.02098244,-0.02847327,0.1091027,0.03996149,0.005444624,0.1128942,0.05103776,0.03066845,0.09725034,0.05627558,0.06109983,0.06421161,0.05501443,OPEN
-0.08975571,0.0443221,-0.0253256,-0.02831293,0.1094089,0.03901252,0.00619965,0.1130155,0.0506154,0.0308354,0.09705189,0.05675116,0.06050312,0.06369668,0.05650452,OPEN
-0.08792695,0.04474822,-0.0307605,-0.02948531,0.1093806,0.03798339,0.005330354,0.1133689,0.05000868,0.02961263,0.09736151,0.05721179,0.05890789,0.06389841,0.05827215,OPEN
-0.08598047,0.0446274,-0.03576165,-0.03123833,0.1085255,0.03810295,0.003154077,0.1131482,0.0504128,0.02737433,0.09759709,0.05804411,0.05651131,0.06459489,0.05996534,OPEN
-0.08712133,0.040968,-0.03642696,-0.03681074,0.1044905,0.04212663,-0.001874074,0.111508,0.05330858,0.02285649,0.09769714,0.05990148,0.05304307,0.06684744,0.06079167,OPEN
-0.09100525,0.03854579,-0.03197449,-0.03797065,0.1013737,0.04765534,-0.003133852,0.1089044,0.05814302,0.02191017,0.09557733,0.06344962,0.05246486,0.06587479,0.06221032,OPEN
-0.1046322,0.01890427,-0.0004431605,-0.04408376,0.0897243,0.06293079,-0.009875058,0.09891784,0.07258829,0.0147243,0.08765578,0.07404128,0.0467754,0.06221217,0.06754789,OPEN
-0.1040521,0.00707823,0.01273969,-0.046341,0.08636355,0.06485033,-0.01272102,0.09540504,0.07525152,0.01188347,0.0845086,0.07620746,0.04442891,0.06001306,0.06861615,OPEN
-0.1023107,-0.0009314418,0.01913548,-0.04756461,0.08709657,0.06226546,-0.01418173,0.09602809,0.07341766,0.01007565,0.08494323,0.07511985,0.04265938,0.05991954,0.06846941,OPEN
-0.09831446,-0.008321941,0.02522036,-0.04830333,0.09027857,0.05446085,-0.01520834,0.0995577,0.06623051,0.008402683,0.08901852,0.06931087,0.04042581,0.06270599,0.06583688,OPEN
-0.09515581,-0.01458448,0.02881062,-0.05119001,0.08912385,0.05228698,-0.01840148,0.09954357,0.06424743,0.004716427,0.0900507,0.06767815,0.03794277,0.06535625,0.06421649,OPEN
-0.09422807,-0.01779753,0.02935073,-0.05367234,0.0867905,0.0536252,-0.02105689,0.09800082,0.06578144,0.001908557,0.08927751,0.0689781,0.03618358,0.06638825,0.06439593,OPEN
-0.0941556,-0.02064925,0.02875793,-0.05595532,0.08464336,0.05451405,-0.02325131,0.09645098,0.06704223,-0.0004026378,0.08793324,0.07046181,0.03525182,0.06684631,0.06472391,OPEN
-0.09453969,-0.02346915,0.02801239,-0.05836146,0.08249933,0.05480105,-0.02578931,0.09483767,0.06777829,-0.002973553,0.0866493,0.07129556,0.0341198,0.06765121,0.0645014,OPEN
-0.09516771,-0.02615112,0.0263502,-0.06122699,0.08030444,0.0544194,-0.02874252,0.09378153,0.06751949,-0.005942688,0.08591914,0.07157367,0.03211619,0.06833106,0.06496966,OPEN
-0.09612667,-0.0300132,0.02484572,-0.06529751,0.07607174,0.05478454,-0.03269846,0.09248042,0.06680256,-0.01037129,0.08488452,0.07149982,0.02959849,0.06945199,0.06537604,OPEN
-0.09664629,-0.03182113,0.0254674,-0.06466004,0.07059258,0.06135798,-0.03334062,0.08709085,0.0725227,-0.01017883,0.07962418,0.07605433,0.03059981,0.06616086,0.06790709,OPEN
-0.09702453,-0.03231514,0.02608138,-0.06256142,0.0679273,0.06647909,-0.03136099,0.08383548,0.07715851,-0.007151272,0.07643044,0.07955855,0.03284743,0.06246847,0.07007289,OPEN
-0.09705342,-0.03143913,0.02706349,-0.06070927,0.06697011,0.06939209,-0.02958531,0.08256179,0.0795489,-0.004335634,0.0756644,0.08105564,0.03463325,0.06013459,0.07121694,OPEN
-0.09688352,-0.02974057,0.02925408,-0.05775057,0.06865942,0.07104421,-0.02620883,0.08389503,0.08006644,0.0001858175,0.07655442,0.08104652,0.03762662,0.05874306,0.07086426,OPEN
-0.09689096,-0.02787399,0.03017807,-0.05522851,0.06956553,0.07275742,-0.02308017,0.0837732,0.08159029,0.003940705,0.0757907,0.08217913,0.04013578,0.05678433,0.07125068,OPEN
-0.09691007,-0.02387607,0.03111106,-0.05189488,0.07349855,0.07186371,-0.01900318,0.08583492,0.08080322,0.008281805,0.07641387,0.08167475,0.04268867,0.05549479,0.07077408,OPEN
-0.0970045,-0.02140486,0.0309906,-0.05060893,0.076316,0.06988847,-0.01746919,0.08789176,0.078879,0.009863146,0.07776678,0.0802018,0.04350916,0.05562866,0.06995755,OPEN
-0.09662944,-0.01958174,0.03169513,-0.05005567,0.07913369,0.06718516,-0.01695779,0.09045196,0.07604021,0.01031803,0.07996136,0.07784915,0.04365885,0.05716538,0.06836164,OPEN
-0.09518437,-0.01895571,0.03391361,-0.05051365,0.08108628,0.06440401,-0.0176964,0.09274435,0.07295644,0.009546444,0.08228469,0.0752281,0.04301415,0.05948436,0.06647301,OPEN
-0.09436819,-0.01835865,0.03512323,-0.05110426,0.08192605,0.06271631,-0.01847731,0.09409702,0.07086992,0.008680154,0.08358282,0.07355112,0.04244844,0.06091583,0.06529236,OPEN
-0.09212095,-0.01942354,0.03846544,-0.05272888,0.08278763,0.0607022,-0.02065914,0.09629852,0.06788993,0.006901674,0.08640701,0.07070792,0.0414172,0.06416571,0.06282622,OPEN
-0.09072141,-0.01513302,0.04114127,-0.05351264,0.08275336,0.0605101,-0.02204189,0.09695315,0.0672403,0.005145669,0.08844125,0.06874263,0.04018304,0.06735063,0.06049997,OPEN
-0.09328148,-0.01132417,0.03874981,-0.05004156,0.08201051,0.06517136,-0.01844303,0.09494859,0.07187486,0.009828903,0.08637094,0.07185793,0.0439968,0.06559402,0.0608567,OPEN
-0.09433927,-0.008895397,0.0382641,-0.04747416,0.08329964,0.06605589,-0.01536166,0.09533113,0.07252038,0.0135019,0.08615792,0.07204998,0.04693733,0.06484854,0.05992365,OPEN
-0.09510218,-0.007161438,0.03794855,-0.04583234,0.0847711,0.06599671,-0.01345234,0.09623718,0.07232761,0.01596461,0.0866248,0.07172978,0.04879846,0.06461674,0.05928326,OPEN
-0.09578697,-0.005889833,0.03774726,-0.04471919,0.08619487,0.06556833,-0.01196576,0.09727073,0.07182354,0.01795084,0.08725125,0.07126808,0.0502409,0.06459534,0.05873299,OPEN
-0.09709919,-0.004856646,0.03585124,-0.04494841,0.08776993,0.06360924,-0.01196736,0.09880883,0.07000631,0.01830033,0.08848655,0.07003647,0.05047149,0.06526244,0.05814415,OPEN
-0.09791675,-0.00543648,0.03454387,-0.04593269,0.08787239,0.06273592,-0.01319235,0.09930408,0.06908727,0.01741043,0.0892083,0.06936735,0.0498297,0.06607568,0.05778611,OPEN
-0.09726787,-0.00962007,0.03605354,-0.04736225,0.08483702,0.06547809,-0.0155248,0.09712398,0.07138556,0.01552384,0.08793104,0.07104427,0.04869158,0.06596041,0.0585342,OPEN
-0.09634486,-0.01285851,0.03764403,-0.04839185,0.08274239,0.067204,-0.01695853,0.09560442,0.07288063,0.01423974,0.08683008,0.07227451,0.04790636,0.06559551,0.0592199,OPEN
-0.09476998,-0.01892787,0.03856117,-0.05111863,0.07834649,0.06956828,-0.0203436,0.09207547,0.07559752,0.0109964,0.08400363,0.07508314,0.04537549,0.06447846,0.06144738,OPEN
-0.09321192,-0.02274376,0.03861338,-0.05384685,0.07553905,0.06914848,-0.02386145,0.08992207,0.07553351,0.007347301,0.08251715,0.07546002,0.04212851,0.06441629,0.06214148,OPEN
